"","GeoName","2024"
"25459","Rhode Island",289805
"25460","Rhode Island",1581686
"25461","Rhode Island",1082778
"25462","Rhode Island",268142
"25463","Rhode Island",279464
"25464","Rhode Island",496120
"25465","Rhode Island",39052
"25466","Rhode Island",5745135
"25467","Rhode Island",1220175
"25468","Rhode Island",537151
"25469","Rhode Island",3987809
"25470","Rhode Island",1625125
"25471","Rhode Island",2362684
"25472","South Carolina",287910
"25473","South Carolina",150679075
"25474","South Carolina",124232160
"25475","South Carolina",378351
"25476","South Carolina",171219
"25477","South Carolina",9593
"25478","South Carolina",197539
"25479","South Carolina",221880
"25480","South Carolina",4283
"25481","South Carolina",202116
"25482","South Carolina",15481
"25483","South Carolina",1317328
"25484","South Carolina",9116961
"25485","South Carolina",2847894
"25486","South Carolina",1471289
"25487","South Carolina",4797778
"25488","South Carolina",20428636
"25489","South Carolina",12785113
"25490","South Carolina",588037
"25491","South Carolina",573010
"25492","South Carolina",676285
"25493","South Carolina",1736819
"25494","South Carolina",1851694
"25495","South Carolina",693941
"25496","South Carolina",1315741
"25497","South Carolina",3020776
"25498","South Carolina",1491158
"25499","South Carolina",187005
"25500","South Carolina",650647
"25501","South Carolina",7643523
"25502","South Carolina",1025106
"25503","South Carolina",138650
"25504","South Carolina",667799
"25505","South Carolina",173212
"25506","South Carolina",38718
"25507","South Carolina",6232
"25508","South Carolina",1046649
"25509","South Carolina",275280
"25510","South Carolina",49107
"25511","South Carolina",2019898
"25512","South Carolina",2202872
"25513","South Carolina",7991349
"25514","South Carolina",10636705
"25515","South Carolina",2223712
"25516","South Carolina",1257962
"25517","South Carolina",1586600
"25518","South Carolina",4915926
"25519","South Carolina",86586
"25520","South Carolina",164683
"25521","South Carolina",43502
"25522","South Carolina",1554437
"25523","South Carolina",102363
"25524","South Carolina",13981
"25525","South Carolina",24664
"25526","South Carolina",866234
"25527","South Carolina",600465
"25528","South Carolina",1459011
"25529","South Carolina",2959820
"25530","South Carolina",89594
"25531","South Carolina",860326
"25532","South Carolina",529127
"25533","South Carolina",343498
"25534","South Carolina",8670950
"25535","South Carolina",2537
"25536","South Carolina",3239665
"25537","South Carolina",1211098
"25538","South Carolina",4136276
"25539","South Carolina",81374
"25540","South Carolina",2536414
"25541","South Carolina",1817862
"25542","South Carolina",698775
"25543","South Carolina",19777
"25544","South Carolina",13327100
"25545","South Carolina",2662489
"25546","South Carolina",7970242
"25547","South Carolina",6804457
"25548","South Carolina",1165785
"25549","South Carolina",1610649
"25550","South Carolina",15359092
"25551","South Carolina",9121200
"25552","South Carolina",2999318
"25553","South Carolina",1837653
"25554","South Carolina",1400921
"25555","South Carolina",1223764
"25556","South Carolina",248815
"25557","South Carolina",66852
"25558","South Carolina",908097
"25559","South Carolina",7561465
"25560","South Carolina",1373918
"25561","South Carolina",6187547
"25562","South Carolina",5343039
"25563","South Carolina",1472951
"25564","South Carolina",1037926
"25565","South Carolina",2548939
"25566","South Carolina",283223
"25567","South Carolina",26446915
"25568","South Carolina",3443454
"25569","South Carolina",2813639
"25570","South Carolina",20189822
"25571","South Carolina",6608013
"25572","South Carolina",13581809
"25573","South Dakota",424108
"25574","South Dakota",27913329
"25575","South Dakota",23160782
"25576","South Dakota",115875
"25577","South Dakota",110863
"25578","South Dakota",109886
"25579","South Dakota",77854
"25580","South Dakota",218464
"25581","South Dakota",2024503
"25582","South Dakota",479048
"25583","South Dakota",405699
"25584","South Dakota",1139756
"25585","South Dakota",2862226
"25586","South Dakota",1820454
"25587","South Dakota",122458
"25588","South Dakota",138305
"25589","South Dakota",44674
"25590","South Dakota",262184
"25591","South Dakota",416533
"25592","South Dakota",110443
"25593","South Dakota",28941
"25594","South Dakota",116226
"25595","South Dakota",332817
"25596","South Dakota",1041772
"25597","South Dakota",669749
"25598","South Dakota",8164
"25599","South Dakota",32664
"25600","South Dakota",2630
"25601","South Dakota",45374
"25602","South Dakota",67243
"25603","South Dakota",103509
"25604","South Dakota",112135
"25605","South Dakota",1867347
"25606","South Dakota",2047408
"25607","South Dakota",513440
"25608","South Dakota",266445
"25609","South Dakota",222568
"25610","South Dakota",796741
"25611","South Dakota",8184
"25612","South Dakota",72038
"25613","South Dakota",316116
"25614","South Dakota",40178
"25615","South Dakota",16875
"25616","South Dakota",3432
"25617","South Dakota",72648
"25618","South Dakota",120905
"25619","South Dakota",146365
"25620","South Dakota",360598
"25621","South Dakota",16229
"25622","South Dakota",191368
"25623","South Dakota",40891
"25624","South Dakota",19801
"25625","South Dakota",2153298
"25626","South Dakota",1203677
"25627","South Dakota",248087
"25628","South Dakota",692942
"25629","South Dakota",8592
"25630","South Dakota",251057
"25631","South Dakota",199554
"25632","South Dakota",46601
"25633","South Dakota",4902
"25634","South Dakota",1609929
"25635","South Dakota",662364
"25636","South Dakota",688035
"25637","South Dakota",625825
"25638","South Dakota",62210
"25639","South Dakota",259526
"25640","South Dakota",4789590
"25641","South Dakota",1783180
"25642","South Dakota",2180010
"25643","South Dakota",505547
"25644","South Dakota",320853
"25645","South Dakota",218592
"25646","South Dakota",39009
"25647","South Dakota",22334
"25648","South Dakota",157249
"25649","South Dakota",1168010
"25650","South Dakota",261668
"25651","South Dakota",906342
"25652","South Dakota",957333
"25653","South Dakota",296653
"25654","South Dakota",159194
"25655","South Dakota",475100
"25656","South Dakota",26386
"25657","South Dakota",4752547
"25658","South Dakota",1004978
"25659","South Dakota",390775
"25660","South Dakota",3356794
"25661","South Dakota",1024129
"25662","South Dakota",2332665
"25663","Tennessee",299035
"25664","Tennessee",229424846
"25665","Tennessee",200704759
"25666","Tennessee",189555
"25667","Tennessee",33166
"25668","Tennessee",923
"25669","Tennessee",155466
"25670","Tennessee",373940
"25671","Tennessee",7562
"25672","Tennessee",337421
"25673","Tennessee",28957
"25674","Tennessee",465666
"25675","Tennessee",13294931
"25676","Tennessee",3159510
"25677","Tennessee",2114025
"25678","Tennessee",8021396
"25679","Tennessee",27564933
"25680","Tennessee",17858960
"25681","Tennessee",820855
"25682","Tennessee",1141539
"25683","Tennessee",909581
"25684","Tennessee",3415799
"25685","Tennessee",1735835
"25686","Tennessee",681017
"25687","Tennessee",1784066
"25688","Tennessee",5138438
"25689","Tennessee",532878
"25690","Tennessee",475564
"25691","Tennessee",1223388
"25692","Tennessee",9705973
"25693","Tennessee",2757204
"25694","Tennessee",395947
"25695","Tennessee",170560
"25696","Tennessee",112696
"25697","Tennessee",159209
"25698","Tennessee",13123
"25699","Tennessee",1321624
"25700","Tennessee",471575
"25701","Tennessee",121954
"25702","Tennessee",2604201
"25703","Tennessee",1577880
"25704","Tennessee",13169332
"25705","Tennessee",14519144
"25706","Tennessee",3391307
"25707","Tennessee",1560138
"25708","Tennessee",1737447
"25709","Tennessee",15181012
"25710","Tennessee",493320
"25711","Tennessee",400516
"25712","Tennessee",240502
"25713","Tennessee",3981556
"25714","Tennessee",395702
"25715","Tennessee",46139
"25716","Tennessee",20696
"25717","Tennessee",1538449
"25718","Tennessee",4906466
"25719","Tennessee",3157666
"25720","Tennessee",6221105
"25721","Tennessee",1050348
"25722","Tennessee",795647
"25723","Tennessee",1155554
"25724","Tennessee",264688
"25725","Tennessee",14654719
"25726","Tennessee",16961
"25727","Tennessee",5022098
"25728","Tennessee",2684076
"25729","Tennessee",6712889
"25730","Tennessee",218695
"25731","Tennessee",3296156
"25732","Tennessee",2370953
"25733","Tennessee",882949
"25734","Tennessee",42254
"25735","Tennessee",18876843
"25736","Tennessee",7149970
"25737","Tennessee",11221540
"25738","Tennessee",10261115
"25739","Tennessee",960425
"25740","Tennessee",3558744
"25741","Tennessee",29158164
"25742","Tennessee",13898341
"25743","Tennessee",10386064
"25744","Tennessee",2796124
"25745","Tennessee",2077635
"25746","Tennessee",3817145
"25747","Tennessee",2636042
"25748","Tennessee",202084
"25749","Tennessee",979019
"25750","Tennessee",10251849
"25751","Tennessee",1702061
"25752","Tennessee",8549788
"25753","Tennessee",7740011
"25754","Tennessee",1932873
"25755","Tennessee",1466114
"25756","Tennessee",3933120
"25757","Tennessee",407904
"25758","Tennessee",28720087
"25759","Tennessee",5926586
"25760","Tennessee",794995
"25761","Tennessee",21998506
"25762","Tennessee",6309475
"25763","Tennessee",15689031
"25764","Texas",1428804
"25765","Texas",1093134628
"25766","Texas",944837796
"25767","Texas",1389486
"25768","Texas",98822
"25769","Texas",61699
"25770","Texas",1228965
"25771","Texas",35234207
"25772","Texas",17075071
"25773","Texas",1349787
"25774","Texas",16809349
"25775","Texas",9043160
"25776","Texas",73024076
"25777","Texas",19824951
"25778","Texas",17512376
"25779","Texas",35686749
"25780","Texas",91901694
"25781","Texas",61259731
"25782","Texas",1709694
"25783","Texas",3190798
"25784","Texas",1926887
"25785","Texas",10875698
"25786","Texas",9485881
"25787","Texas",16322412
"25788","Texas",2372858
"25789","Texas",4046182
"25790","Texas",7138233
"25791","Texas",1417047
"25792","Texas",2774041
"25793","Texas",30641963
"25794","Texas",6431555
"25795","Texas",1634587
"25796","Texas",127536
"25797","Texas",242660
"25798","Texas",246238
"25799","Texas",203903
"25800","Texas",1620486
"25801","Texas",1352064
"25802","Texas",3566607
"25803","Texas",12193299
"25804","Texas",3023028
"25805","Texas",71809081
"25806","Texas",61265534
"25807","Texas",14482332
"25808","Texas",5475426
"25809","Texas",9789359
"25810","Texas",50356840
"25811","Texas",9812059
"25812","Texas",2100542
"25813","Texas",531461
"25814","Texas",11636382
"25815","Texas",968211
"25816","Texas",4305476
"25817","Texas",28433
"25818","Texas",7497652
"25819","Texas",4233335
"25820","Texas",9243289
"25821","Texas",30048927
"25822","Texas",1000786
"25823","Texas",9429243
"25824","Texas",8276689
"25825","Texas",2379709
"25826","Texas",82272134
"25827","Texas",232154
"25828","Texas",31392169
"25829","Texas",18916220
"25830","Texas",31112499
"25831","Texas",619092
"25832","Texas",21869460
"25833","Texas",15558504
"25834","Texas",5880056
"25835","Texas",430900
"25836","Texas",128522942
"25837","Texas",30122476
"25838","Texas",55520231
"25839","Texas",51839017
"25840","Texas",3681214
"25841","Texas",12961316
"25842","Texas",104038725
"25843","Texas",57797508
"25844","Texas",29671656
"25845","Texas",8391266
"25846","Texas",8178295
"25847","Texas",8398978
"25848","Texas",3776952
"25849","Texas",536692
"25850","Texas",4085334
"25851","Texas",43352822
"25852","Texas",5947551
"25853","Texas",37405271
"25854","Texas",33705707
"25855","Texas",10603912
"25856","Texas",6887941
"25857","Texas",13591063
"25858","Texas",2622791
"25859","Texas",148296832
"25860","Texas",21949039
"25861","Texas",10988381
"25862","Texas",115359412
"25863","Texas",31320888
"25864","Texas",84038524
"25865","Utah",286942
"25866","Utah",122655769
"25867","Utah",104481712
"25868","Utah",88265
"25869","Utah",68266
"25870","Utah",1137435
"25871","Utah",141893
"25872","Utah",535639
"25873","Utah",459903
"25874","Utah",535930
"25875","Utah",10051404
"25876","Utah",2335366
"25877","Utah",1202693
"25878","Utah",6513345
"25879","Utah",11742260
"25880","Utah",8065761
"25881","Utah",187852
"25882","Utah",470366
"25883","Utah",348463
"25884","Utah",1096581
"25885","Utah",566507
"25886","Utah",1434697
"25887","Utah",254615
"25888","Utah",370225
"25889","Utah",1435142
"25890","Utah",3676499
"25891","Utah",1357568
"25892","Utah",69195
"25893","Utah",16155
"25894","Utah",41001
"25895","Utah",24446
"25896","Utah",6285
"25897","Utah",264488
"25898","Utah",300748
"25899","Utah",288114
"25900","Utah",799103
"25901","Utah",509396
"25902","Utah",5783239
"25903","Utah",8211963
"25904","Utah",1673375
"25905","Utah",772328
"25906","Utah",878894
"25907","Utah",4913636
"25908","Utah",1136987
"25909","Utah",1484076
"25910","Utah",85848
"25911","Utah",43257
"25912","Utah",395372
"25913","Utah",886304
"25914","Utah",728141
"25915","Utah",5067795
"25916","Utah",218640
"25917","Utah",540163
"25918","Utah",850382
"25919","Utah",522861
"25920","Utah",8211275
"25921","Utah",14868
"25922","Utah",3837877
"25923","Utah",1678651
"25924","Utah",2531194
"25925","Utah",148685
"25926","Utah",1839052
"25927","Utah",1403114
"25928","Utah",399860
"25929","Utah",36078
"25930","Utah",14591817
"25931","Utah",2537898
"25932","Utah",5357558
"25933","Utah",5017592
"25934","Utah",339966
"25935","Utah",2601347
"25936","Utah",11136134
"25937","Utah",5362148
"25938","Utah",3474128
"25939","Utah",1286709
"25940","Utah",1013149
"25941","Utah",1338595
"25942","Utah",539688
"25943","Utah",58044
"25944","Utah",740863
"25945","Utah",4406923
"25946","Utah",981817
"25947","Utah",3425106
"25948","Utah",4929186
"25949","Utah",1136376
"25950","Utah",751249
"25951","Utah",2910852
"25952","Utah",130709
"25953","Utah",18174057
"25954","Utah",3583030
"25955","Utah",751671
"25956","Utah",13839356
"25957","Utah",6220447
"25958","Utah",7618909
"25959","Vermont",110593
"25960","Vermont",20562566
"25961","Vermont",16883116
"25962","Vermont",28050
"25963","Vermont",46615
"25964","Vermont",159886
"25965","Vermont",1163553
"25966","Vermont",334730
"25967","Vermont",152268
"25968","Vermont",676555
"25969","Vermont",1971590
"25970","Vermont",1261008
"25971","Vermont",75079
"25972","Vermont",101010
"25973","Vermont",120539
"25974","Vermont",191395
"25975","Vermont",395724
"25976","Vermont",61103
"25977","Vermont",134136
"25978","Vermont",53667
"25979","Vermont",96151
"25980","Vermont",710582
"25981","Vermont",319605
"25982","Vermont",63203
"25983","Vermont",4841
"25984","Vermont",33321
"25985","Vermont",46654
"25986","Vermont",43401
"25987","Vermont",120200
"25988","Vermont",70108
"25989","Vermont",771624
"25990","Vermont",1518178
"25991","Vermont",327704
"25992","Vermont",193216
"25993","Vermont",308574
"25994","Vermont",400174
"25995","Vermont",4566
"25996","Vermont",11781
"25997","Vermont",131152
"25998","Vermont",62195
"25999","Vermont",2399
"26000","Vermont",46378
"26001","Vermont",78846
"26002","Vermont",56288
"26003","Vermont",79471
"26004","Vermont",62712
"26005","Vermont",40601
"26006","Vermont",1019350
"26007","Vermont",232306
"26008","Vermont",476557
"26009","Vermont",189769
"26010","Vermont",148412
"26011","Vermont",2108566
"26012","Vermont",275388
"26013","Vermont",866735
"26014","Vermont",787347
"26015","Vermont",79388
"26016","Vermont",642656
"26017","Vermont",3362266
"26018","Vermont",1365641
"26019","Vermont",1203165
"26020","Vermont",331684
"26021","Vermont",461776
"26022","Vermont",176548
"26023","Vermont",38699
"26024","Vermont",25259
"26025","Vermont",112590
"26026","Vermont",1125265
"26027","Vermont",477618
"26028","Vermont",647647
"26029","Vermont",622639
"26030","Vermont",160784
"26031","Vermont",96002
"26032","Vermont",288797
"26033","Vermont",77056
"26034","Vermont",3679450
"26035","Vermont",702156
"26036","Vermont",110079
"26037","Vermont",2867215
"26038","Vermont",1201164
"26039","Vermont",1666051
"26040","Virginia",385673
"26041","Virginia",348431232
"26042","Virginia",277253436
"26043","Virginia",322284
"26044","Virginia",118415
"26045","Virginia",24906
"26046","Virginia",178963
"26047","Virginia",529142
"26048","Virginia",23870
"26049","Virginia",444850
"26050","Virginia",60422
"26051","Virginia",1581056
"26052","Virginia",17943437
"26053","Virginia",4472635
"26054","Virginia",2999424
"26055","Virginia",10471378
"26056","Virginia",18689273
"26057","Virginia",11831875
"26058","Virginia",834560
"26059","Virginia",670429
"26060","Virginia",365394
"26061","Virginia",1566323
"26062","Virginia",1242640
"26063","Virginia",1555338
"26064","Virginia",713746
"26065","Virginia",831765
"26066","Virginia",2928504
"26067","Virginia",413140
"26068","Virginia",710036
"26069","Virginia",6857398
"26070","Virginia",2033576
"26071","Virginia",724386
"26072","Virginia",131212
"26073","Virginia",120869
"26074","Virginia",57845
"26075","Virginia",7374
"26076","Virginia",664143
"26077","Virginia",416309
"26078","Virginia",79284
"26079","Virginia",1402102
"26080","Virginia",1220298
"26081","Virginia",12981347
"26082","Virginia",16621635
"26083","Virginia",3689156
"26084","Virginia",1485686
"26085","Virginia",2857113
"26086","Virginia",10468218
"26087","Virginia",1790625
"26088","Virginia",242533
"26089","Virginia",2017788
"26090","Virginia",544309
"26091","Virginia",80961
"26092","Virginia",10987
"26093","Virginia",1522717
"26094","Virginia",2566013
"26095","Virginia",10664082
"26096","Virginia",296726
"26097","Virginia",2665099
"26098","Virginia",3584957
"26099","Virginia",1118980
"26100","Virginia",20344191
"26101","Virginia",9301605
"26102","Virginia",3476426
"26103","Virginia",7130747
"26104","Virginia",5042073
"26105","Virginia",4209869
"26106","Virginia",788734
"26107","Virginia",43470
"26108","Virginia",65076044
"26109","Virginia",14906426
"26110","Virginia",16527103
"26111","Virginia",15751030
"26112","Virginia",776073
"26113","Virginia",4028051
"26114","Virginia",34502540
"26115","Virginia",17921970
"26116","Virginia",9405045
"26117","Virginia",3820913
"26118","Virginia",3354612
"26119","Virginia",2860346
"26120","Virginia",983352
"26121","Virginia",215899
"26122","Virginia",1661095
"26123","Virginia",11722013
"26124","Virginia",1750846
"26125","Virginia",9971167
"26126","Virginia",12444175
"26127","Virginia",2312664
"26128","Virginia",2519835
"26129","Virginia",6853174
"26130","Virginia",758502
"26131","Virginia",71177796
"26132","Virginia",24638351
"26133","Virginia",10028422
"26134","Virginia",36511023
"26135","Virginia",11320728
"26136","Virginia",25190295
"26137","Washington",3016708
"26138","Washington",357119277
"26139","Washington",302084432
"26140","Washington",1591484
"26141","Washington",262530
"26142","Washington",119090
"26143","Washington",1209864
"26144","Washington",200230
"26145","Washington",176984
"26146","Washington",822677
"26147","Washington",19532263
"26148","Washington",5359493
"26149","Washington",2251403
"26150","Washington",11921367
"26151","Washington",26562117
"26152","Washington",20555205
"26153","Washington",931681
"26154","Washington",716719
"26155","Washington",433153
"26156","Washington",1338682
"26157","Washington",1242007
"26158","Washington",2466445
"26159","Washington",520249
"26160","Washington",324597
"26161","Washington",1024834
"26162","Washington",6006912
"26163","Washington",2481932
"26164","Washington",549097
"26165","Washington",28305
"26166","Washington",92670
"26167","Washington",70144
"26168","Washington",17560
"26169","Washington",682265
"26170","Washington",308820
"26171","Washington",501431
"26172","Washington",771535
"26173","Washington",503153
"26174","Washington",15338271
"26175","Washington",33430756
"26176","Washington",3015314
"26177","Washington",1551061
"26178","Washington",2854010
"26179","Washington",12901152
"26180","Washington",2272913
"26181","Washington",331872
"26182","Washington",1719873
"26183","Washington",2429243
"26184","Washington",41393
"26185","Washington",29549
"26186","Washington",2077732
"26187","Washington",2014334
"26188","Washington",51167139
"26189","Washington",335934
"26190","Washington",2513869
"26191","Washington",4277004
"26192","Washington",16403002
"26193","Washington",13637269
"26194","Washington",19628
"26195","Washington",4821792
"26196","Washington",3459510
"26197","Washington",5282698
"26198","Washington",53641
"26199","Washington",4969849
"26200","Washington",4027183
"26201","Washington",909140
"26202","Washington",33526
"26203","Washington",38505691
"26204","Washington",10215442
"26205","Washington",12842999
"26206","Washington",10957544
"26207","Washington",1885455
"26208","Washington",2656486
"26209","Washington",33994603
"26210","Washington",14902333
"26211","Washington",10047100
"26212","Washington",3319631
"26213","Washington",5725539
"26214","Washington",2802294
"26215","Washington",1150354
"26216","Washington",186719
"26217","Washington",1465221
"26218","Washington",11625080
"26219","Washington",1623211
"26220","Washington",10001869
"26221","Washington",9288630
"26222","Washington",2117209
"26223","Washington",1897032
"26224","Washington",4671735
"26225","Washington",602654
"26226","Washington",55034845
"26227","Washington",8021716
"26228","Washington",4526312
"26229","Washington",42486817
"26230","Washington",12343844
"26231","Washington",30142973
"26232","West Virginia",44627
"26233","West Virginia",42000665
"26234","West Virginia",33463372
"26235","West Virginia",53206
"26236","West Virginia",28571
"26237","West Virginia",587
"26238","West Virginia",24048
"26239","West Virginia",2218724
"26240","West Virginia",223776
"26241","West Virginia",1548573
"26242","West Virginia",446375
"26243","West Virginia",628320
"26244","West Virginia",2405552
"26245","West Virginia",507504
"26246","West Virginia",741249
"26247","West Virginia",1156799
"26248","West Virginia",3400077
"26249","West Virginia",2039216
"26250","West Virginia",211982
"26251","West Virginia",159164
"26252","West Virginia",410605
"26253","West Virginia",278519
"26254","West Virginia",170536
"26255","West Virginia",57640
"26256","West Virginia",240746
"26257","West Virginia",59981
"26258","West Virginia",68494
"26259","West Virginia",1360861
"26260","West Virginia",180094
"26261","West Virginia",27135
"26262","West Virginia",1726
"26263","West Virginia",15521
"26264","West Virginia",43779
"26265","West Virginia",49150
"26266","West Virginia",791997
"26267","West Virginia",246979
"26268","West Virginia",1593682
"26269","West Virginia",2764337
"26270","West Virginia",629972
"26271","West Virginia",319162
"26272","West Virginia",305024
"26273","West Virginia",1372555
"26274","West Virginia",6887
"26275","West Virginia",23407
"26276","West Virginia",491321
"26277","West Virginia",17827
"26278","West Virginia",129095
"26279","West Virginia",4018
"26280","West Virginia",186135
"26281","West Virginia",180435
"26282","West Virginia",588218
"26283","West Virginia",11859
"26284","West Virginia",268271
"26285","West Virginia",115161
"26286","West Virginia",14286
"26287","West Virginia",1497325
"26288","West Virginia",575069
"26289","West Virginia",173841
"26290","West Virginia",741783
"26291","West Virginia",371600
"26292","West Virginia",238785
"26293","West Virginia",131066
"26294","West Virginia",1749
"26295","West Virginia",2378601
"26296","West Virginia",725580
"26297","West Virginia",1728209
"26298","West Virginia",1554048
"26299","West Virginia",174161
"26300","West Virginia",312615
"26301","West Virginia",8250633
"26302","West Virginia",3013222
"26303","West Virginia",3806183
"26304","West Virginia",752287
"26305","West Virginia",678941
"26306","West Virginia",229562
"26307","West Virginia",21313
"26308","West Virginia",8369
"26309","West Virginia",199880
"26310","West Virginia",1707626
"26311","West Virginia",375474
"26312","West Virginia",1332152
"26313","West Virginia",1236950
"26314","West Virginia",404582
"26315","West Virginia",226736
"26316","West Virginia",548081
"26317","West Virginia",57551
"26318","West Virginia",8537293
"26319","West Virginia",2602432
"26320","West Virginia",254497
"26321","West Virginia",5680364
"26322","West Virginia",2429892
"26323","West Virginia",3250472
"26324","Wisconsin",1275391
"26325","Wisconsin",197137969
"26326","Wisconsin",171924148
"26327","Wisconsin",362972
"26328","Wisconsin",38703
"26329","Wisconsin",4430
"26330","Wisconsin",319839
"26331","Wisconsin",294741
"26332","Wisconsin",1066134
"26333","Wisconsin",11638276
"26334","Wisconsin",2800057
"26335","Wisconsin",1741284
"26336","Wisconsin",7096935
"26337","Wisconsin",34398804
"26338","Wisconsin",20467864
"26339","Wisconsin",949027
"26340","Wisconsin",728828
"26341","Wisconsin",1026862
"26342","Wisconsin",5271424
"26343","Wisconsin",5452736
"26344","Wisconsin",1468023
"26345","Wisconsin",1976791
"26346","Wisconsin",1281682
"26347","Wisconsin",555148
"26348","Wisconsin",773643
"26349","Wisconsin",983700
"26350","Wisconsin",13930940
"26351","Wisconsin",5322498
"26352","Wisconsin",435037
"26353","Wisconsin",88498
"26354","Wisconsin",62093
"26355","Wisconsin",24084
"26356","Wisconsin",53063
"26357","Wisconsin",2174335
"26358","Wisconsin",1493536
"26359","Wisconsin",62165
"26360","Wisconsin",2022072
"26361","Wisconsin",2193559
"26362","Wisconsin",12234744
"26363","Wisconsin",11081709
"26364","Wisconsin",2442649
"26365","Wisconsin",1112645
"26366","Wisconsin",1584595
"26367","Wisconsin",6818432
"26368","Wisconsin",154108
"26369","Wisconsin",376206
"26370","Wisconsin",7355
"26371","Wisconsin",2836076
"26372","Wisconsin",523099
"26373","Wisconsin",36062
"26374","Wisconsin",12206
"26375","Wisconsin",461237
"26376","Wisconsin",716531
"26377","Wisconsin",1695552
"26378","Wisconsin",5443255
"26379","Wisconsin",87930
"26380","Wisconsin",799016
"26381","Wisconsin",1045959
"26382","Wisconsin",229678
"26383","Wisconsin",14095793
"26384","Wisconsin",4286
"26385","Wisconsin",3674829
"26386","Wisconsin",2541907
"26387","Wisconsin",7852080
"26388","Wisconsin",22691
"26389","Wisconsin",1872451
"26390","Wisconsin",1442470
"26391","Wisconsin",363648
"26392","Wisconsin",66333
"26393","Wisconsin",13060557
"26394","Wisconsin",8444846
"26395","Wisconsin",6523917
"26396","Wisconsin",5999299
"26397","Wisconsin",524618
"26398","Wisconsin",2975640
"26399","Wisconsin",27043244
"26400","Wisconsin",12556242
"26401","Wisconsin",8549384
"26402","Wisconsin",2872608
"26403","Wisconsin",3065010
"26404","Wisconsin",2034567
"26405","Wisconsin",1068145
"26406","Wisconsin",84897
"26407","Wisconsin",881525
"26408","Wisconsin",6408037
"26409","Wisconsin",1017174
"26410","Wisconsin",5390863
"26411","Wisconsin",6126029
"26412","Wisconsin",1581006
"26413","Wisconsin",1212423
"26414","Wisconsin",3117728
"26415","Wisconsin",214872
"26416","Wisconsin",25213821
"26417","Wisconsin",2656643
"26418","Wisconsin",497800
"26419","Wisconsin",22059378
"26420","Wisconsin",7200398
"26421","Wisconsin",14858980
"26422","Wyoming",155426
"26423","Wyoming",18818388
"26424","Wyoming",14157265
"26425","Wyoming",38954
"26426","Wyoming",1756762
"26427","Wyoming",333741
"26428","Wyoming",772177
"26429","Wyoming",650844
"26430","Wyoming",280367
"26431","Wyoming",1745077
"26432","Wyoming",335701
"26433","Wyoming",564178
"26434","Wyoming",845198
"26435","Wyoming",848264
"26436","Wyoming",25484
"26437","Wyoming",69352
"26438","Wyoming",10769
"26439","Wyoming",132743
"26440","Wyoming",46886
"26441","Wyoming",26213
"26442","Wyoming",44021
"26443","Wyoming",11057
"26444","Wyoming",8358
"26445","Wyoming",35188
"26446","Wyoming",26877
"26447","Wyoming",7934
"26448","Wyoming",231
"26449","Wyoming",1595
"26450","Wyoming",224529
"26451","Wyoming",20914
"26452","Wyoming",656403
"26453","Wyoming",1188804
"26454","Wyoming",254440
"26455","Wyoming",156603
"26456","Wyoming",178813
"26457","Wyoming",956216
"26458","Wyoming",28330
"26459","Wyoming",210914
"26460","Wyoming",292480
"26461","Wyoming",16570
"26462","Wyoming",105453
"26463","Wyoming",133308
"26464","Wyoming",93910
"26465","Wyoming",121983
"26466","Wyoming",40987
"26467","Wyoming",767739
"26468","Wyoming",329893
"26469","Wyoming",198954
"26470","Wyoming",17820
"26471","Wyoming",262741
"26472","Wyoming",151381
"26473","Wyoming",106201
"26474","Wyoming",5159
"26475","Wyoming",1115816
"26476","Wyoming",222023
"26477","Wyoming",653409
"26478","Wyoming",606793
"26479","Wyoming",46616
"26480","Wyoming",122272
"26481","Wyoming",1471657
"26482","Wyoming",784360
"26483","Wyoming",273492
"26484","Wyoming",174380
"26485","Wyoming",239425
"26486","Wyoming",163336
"26487","Wyoming",18215
"26488","Wyoming",16562
"26489","Wyoming",128559
"26490","Wyoming",1132540
"26491","Wyoming",511995
"26492","Wyoming",620545
"26493","Wyoming",520021
"26494","Wyoming",226311
"26495","Wyoming",69818
"26496","Wyoming",204114
"26497","Wyoming",19778
"26498","Wyoming",4661123
"26499","Wyoming",722836
"26500","Wyoming",339563
"26501","Wyoming",3598724
"26502","Wyoming",910504
"26503","Wyoming",2688220
"26504","New England",603792
"26505","New England",666785296
"26506","New England",587784902
"26507","New England",579241
"26508","New England",169961
"26509","New England",214815
"26510","New England",194465
"26511","New England",247573
"26512","New England",236215
"26513","New England",3577936
"26514","New England",31528605
"26515","New England",7114721
"26516","New England",4012178
"26517","New England",20401706
"26518","New England",55175854
"26519","New England",40081952
"26520","New England",752586
"26521","New England",991284
"26522","New England",6554112
"26523","New England",4509780
"26524","New England",10897419
"26525","New England",483239
"26526","New England",8933486
"26527","New England",706151
"26528","New England",3450008
"26529","New England",15093902
"26530","New England",3353071
"26531","New England",945021
"26532","New England",272318
"26533","New England",1363491
"26534","New England",1206234
"26535","New England",221281
"26536","New England",4793447
"26537","New England",2124193
"26538","New England",31775268
"26539","New England",34286425
"26540","New England",6856790
"26541","New England",993467
"26542","New England",1161621
"26543","New England",3440262
"26544","New England",6675128
"26545","New England",2559305
"26546","New England",1196544
"26547","New England",1777424
"26548","New England",857896
"26549","New England",3622080
"26550","New England",1617648
"26551","New England",3528260
"26552","New England",14498552
